السنة ,الربع,المنطقة ,المدينة,الحي ,نوع العقار ,تصنيف العقار ,عدد الصفقات,متوسط الايجار  ر.س,متوسط الايجار لكل متر مربع ر.س
2026,1,الرياض,همجات بني بدوة,همجات بني بدوة,شقة,سكني,1,18000,113.92
2026,1,الرياض,الرياض,الربوة,مكتب,تجاري,186,0,0
2026,1,الرياض,الدلم,العذار,شقة,سكني,1,22500,178.28
2026,1,الرياض,الزلفي,الريان,شقة,سكني,4,10000,102.94
2026,1,الرياض,الأفلاج,النخيل,شقة,سكني,20,9150,60.06
2026,1,الرياض,عفيف,الحزم,فيلا,سكني,18,10672.72,32.08
2026,1,الرياض,الرياض,السويدي,شقة,سكني,925,19621.71,178.95
2026,1,الرياض,المخيطيه,المخيطيه,شقة,سكني,1,18000,180
2026,1,الرياض,القويعية,الزهور,شقة,سكني,39,13359.04,91.74
2026,1,الرياض,مزارع غرب وشرق عسيله,مزارع غرب وشرق عسيله,محل,تجاري,21,0,0
2026,1,الرياض,الهياثم,الديرة,دور,سكني,3,30666.66,166.66
2026,1,الرياض,الرياض,حطين,استديو,سكني,92,44782.05,1082.47
2026,1,الرياض,الدوادمي - البجادية,التضامن,دور,سكني,1,12000,100
2026,1,الرياض,الزلفي,حطين,شقة,سكني,18,12114.28,120.46
2026,1,الرياض,الرياض,المونسية,شقة,سكني,3846,35060.22,308.01
2026,1,الرياض,الرياض,الفيحاء,شقة,سكني,1327,27089.82,238.8
2026,1,الرياض,حوطه بنى تميم,زمزم,شقة,سكني,39,11836.66,102.15
2026,1,الرياض,الرياض,المحمدية,شقة,سكني,245,48092.86,508.12
2026,1,الرياض,الزلفي,الخالدية,استديو,سكني,8,8333.33,126.85
2026,1,الرياض,الدلم,النهضة,دور,سكني,5,17375,68.73
2026,1,الرياض,المزاحمية,المروج,دور,سكني,4,31850,152.79
2026,1,الرياض,الرياض,الضباط,دوبلاكس,سكني,3,45000,117.77
2026,1,الرياض,الرياض,الفيصلية,مكتب,تجاري,47,0,0
2026,1,الرياض,الرياض,العمل,محل,تجاري,848,0,0
2026,1,الرياض,شقراء,الملك عبدالله,شقة,سكني,9,11911.11,87.47
2026,1,الرياض,الرياض,الفلاح,محل,تجاري,61,0,0
2026,1,الرياض,الرياض,النزهة,فيلا,سكني,51,100302.56,393.47
2026,1,الرياض,الرياض,المروة,محل,تجاري,73,0,0
2026,1,الرياض,الرياض,المعيزيلة,دوبلاكس,سكني,1,40000,196.27
2026,1,الرياض,الرياض,نمار,استديو,سكني,30,20955.2,958.18
2026,1,الرياض,الفرعيه,الفرعيه,شقة,سكني,2,18000,165
2026,1,الرياض,الخرج,القطار,محل,تجاري,8,0,0
2026,1,الرياض,الرياض,صياح,مكتب,تجاري,11,0,0
2026,1,الرياض,الرياض,العليا,محل,تجاري,611,0,0
2026,1,الرياض,الرياض,الرائد,فيلا,سكني,7,155000,438.6
2026,1,الرياض,الدوادمي,النهضة,محل,تجاري,19,0,0
2026,1,الرياض,الرياض,الندوة,دور,سكني,81,38776.11,196.36
2026,1,الرياض,الرياض,لبن,معرض تجاري,تجاري,4,0,0
2026,1,الرياض,الرياض,النسيم الشرقي,شقة,سكني,2707,23319.21,224.96
2026,1,الرياض,الرياض,الحمراء,محل,تجاري,160,0,0
2026,1,الرياض,الرياض,الشميسي,معرض تجاري,تجاري,8,0,0
2026,1,الرياض,عبلاء القرينات,عبلاء القرينات,شقة,سكني,2,18000,180
2026,1,الرياض,الهياثم,النهضة,دور,سكني,8,14250,84.54
2026,1,الرياض,الخرج,الجامعة,شقة,سكني,78,18214.7,114.97
2026,1,الرياض,الرياض,العريجاء الأوسط,دور,سكني,260,28501.77,122.79
2026,1,الرياض,الرياض,منطقة مفتوحة تابعة لبلدية الروضة,شقة,سكني,17,92000,861.87
2026,1,الرياض,الرياض,النخيل,محل,تجاري,38,0,0
2026,1,الرياض,وادي الدواسر,نزوى,فيلا,سكني,2,26000,46.25
2026,1,الرياض,الأرطاوية,الخليج,دور,سكني,2,12000,100
2026,1,الرياض,الرياض,الورود,استديو,سكني,35,23183.33,457.83
2026,1,الرياض,الرياض,السفارات,فيلا,سكني,175,247337.17,612.16
2026,1,الرياض,الرياض,الشميسي,مكتب,تجاري,21,0,0
2026,1,الرياض,الخرج,الواحة,شقة,سكني,3,16000,120
2026,1,الرياض,الأفلاج,التوباد,شقة,سكني,101,8912.19,60.82
2026,1,الرياض,وادي الدواسر,اللدام الجنوبي,دور,سكني,4,16850,92.54
2026,1,الرياض,الرياض,النزهة,معرض تجاري,تجاري,36,0,0
2026,1,الرياض,الرياض,الندى,دوبلاكس,سكني,46,59096.15,297.86
2026,1,الرياض,روضه سدير,التعاون,دور,سكني,1,16000,133.33
2026,1,الرياض,المجمعة,الجامعيين,استديو,سكني,4,14400,291.11
2026,1,الرياض,الجلة,مخطط رقم 0824,محل,تجاري,1,0,0
2026,1,الرياض,الدوادمي,مزارع حشاشه,محل,تجاري,1,0,0
2026,1,الرياض,عفيف - الجرفيه,الجرفيه,شقة,سكني,1,8000,32
2026,1,الرياض,الرياض,غرناطة,استديو,سكني,33,24873.91,826.15
2026,1,الرياض,الجبيلة,نجد,فيلا,سكني,2,68000,301.18
2026,1,الرياض,الرياض,النهضة,شقة,سكني,2365,26876.43,254.64
2026,1,الرياض,المزاحمية,الصقورية,محل,تجاري,38,0,0
2026,1,الرياض,الرياض,الربوة,معرض تجاري,تجاري,69,0,0
2026,1,الرياض,حريملاء,النخيل,شقة,سكني,17,9835.71,96.42
2026,1,الرياض,مبايض,مبايض,دور,سكني,1,6000,50
2026,1,الرياض,الدوادمي,الريان,دوبلاكس,سكني,11,17140,88.59
2026,1,الرياض,الرياض,النموذجية,فيلا,سكني,8,82750,286.98
2026,1,الرياض,المجمعة,المستقبل,محل,تجاري,17,0,0
2026,1,الرياض,الرياض,الجنادرية,معرض تجاري,تجاري,33,0,0
2026,1,الرياض,الحبابيه,الحبابيه,شقة,سكني,1,18000,180
2026,1,الرياض,الأفلاج,غصيبة,دور,سكني,2,15000,52.5
2026,1,الرياض,الرياض,المصفاة,مكتب,تجاري,4,0,0
2026,1,الرياض,الرياض,طيبة,دور,سكني,57,37069.76,197.01
2026,1,الرياض,مرات,الشفاء,شقة,سكني,3,8666.66,76.88
2026,1,الرياض,الرياض,المنصورية,محل,تجاري,36,0,0
2026,1,الرياض,الخرج,الناصفة,محل,تجاري,27,0,0
2026,1,الرياض,الرياض,المنار,معرض تجاري,تجاري,25,0,0
2026,1,الرياض,الرياض,مغرزات,مكتب,تجاري,26,0,0
2026,1,الرياض,الدوادمي,طيبة,دوبلاكس,سكني,9,14162.5,74.71
2026,1,الرياض,الرياض,العارض,دور,سكني,233,55365.66,276.15
2026,1,الرياض,الزلفي,النهضة,دور,سكني,1,6000,40
2026,1,الرياض,الرياض,العريجاء الأوسط,معرض تجاري,تجاري,9,0,0
2026,1,الرياض,المجمعة,المطار,شقة,سكني,181,14133.98,116.34
2026,1,الرياض,حوطه سدير,بدر,استديو,سكني,7,10142.85,202.64
2026,1,الرياض,الرين,اليمامة,محل,تجاري,1,0,0
2026,1,الرياض,رماح,الورود,فيلا,سكني,4,19350,31.69
2026,1,الرياض,الرياض,النسيم الشرقي,دور,سكني,261,34317.83,163.08
2026,1,الرياض,الرياض,الخليج,معرض تجاري,تجاري,33,0,0
2026,1,الرياض,الرياض,الشهداء,معرض تجاري,تجاري,12,0,0
2026,1,الرياض,محطة روابي طويق,محطة روابي طويق,محل,تجاري,1,0,0
2026,1,الرياض,الرياض,الفلاح,معرض تجاري,تجاري,3,0,0
2026,1,الرياض,الخرج,النخيل,فيلا,سكني,1,28000,56
2026,1,الرياض,الرياض,النهضة,معرض تجاري,تجاري,65,0,0
2026,1,الرياض,الدوادمي,الديرة,محل,تجاري,51,0,0
2026,1,الرياض,الدلم,السلام,دور,سكني,1,13000,86.66
2026,1,الرياض,وادي الدواسر,الصالحية,محل,تجاري,16,0,0
2026,1,الرياض,الرويضه (رويضه شايع),الرويضه (رويضه شايع),محل,تجاري,1,0,0
2026,1,الرياض,جهام,جهام,دور,سكني,3,6666.66,28.33
2026,1,الرياض,الرياض,العمل,دوبلاكس,سكني,1,47000,261.11
2026,1,الرياض,الرياض,ظهرة البديعة,مكتب,تجاري,6,0,0
2026,1,الرياض,الرياض,العوالي,استديو,سكني,43,16089.31,365.69
2026,1,الرياض,روضه سدير,النخيل,محل,تجاري,2,0,0
2026,1,الرياض,المجمعة,البصيرة,دور,سكني,5,16640,65.75
2026,1,الرياض,الخرج,مناطق خاصة,محل,تجاري,6,0,0
2026,1,الرياض,ساجر - مغيب,مغيب,شقة,سكني,4,16000,95
2026,1,الرياض,الرياض,الصناعية,محل,تجاري,370,0,0
2026,1,الرياض,الغاط,الأندلس,شقة,سكني,1,5000,71.42
2026,1,الرياض,الخرج,الهدا,فيلا,سكني,7,28280,77.38
2026,1,الرياض,الرياض,الوشام,استديو,سكني,47,18333.33,401.66
2026,1,الرياض,الدلم,السلام,دوبلاكس,سكني,1,16000,40
2026,1,الرياض,الرياض,المهدية,دوبلاكس,سكني,11,47375,209.67
2026,1,الرياض,الرياض,الشهداء/الدرعية,شقة,سكني,4,10500,104.77
2026,1,الرياض,المجمعة - تمير,الملك سعود,شقة,سكني,9,16357.14,137.46
2026,1,الرياض,هذالات,هذالات,شقة,سكني,1,5000,22.72
2026,1,الرياض,الرياض,النخيل,استديو,سكني,10,45428.57,980.74
2026,1,الرياض,الدوادمي - الحفيره,الحفيره,شقة,سكني,1,17500,166.66
2026,1,الرياض,الرياض,الريان,استديو,سكني,52,19793.33,542.4
2026,1,الرياض,الغاط - مليح,مليح,شقة,سكني,1,18000,60
2026,1,الرياض,الزلفي,اليرموك,دوبلاكس,سكني,3,13266.66,100.37
2026,1,الرياض,الرياض,القادسية,استديو,سكني,49,22051.89,487.04
2026,1,الرياض,الرياض,الصناعية,استديو,سكني,96,13415.62,626.9
2026,1,الرياض,المزاحمية,الأندلس,شقة,سكني,44,15881.81,124.5
2026,1,الرياض,الزلفي,سمنان,شقة,سكني,32,12812.5,102.2
2026,1,الرياض,الرياض,الدفاع,مكتب,تجاري,3,0,0
2026,1,الرياض,الرياض,الثليما,محل,تجاري,1,0,0
2026,1,الرياض,الدوادمي,بدر,فيلا,سكني,1,15000,48.07
2026,1,الرياض,الخرج,الرفايع,محل,تجاري,8,0,0
2026,1,الرياض,الرياض,شبرا,فيلا,سكني,28,50157.89,154.37
2026,1,الرياض,الدوادمي - البجادية,صحارى,محل,تجاري,4,0,0
2026,1,الرياض,شقراء,الشفاء - القارة,شقة,سكني,29,10722.72,103.68
2026,1,الرياض,ضرما,البديع الشرقى,فيلا,سكني,1,21000,47.72
2026,1,الرياض,عفيف,الجزيرة,فيلا,سكني,1,9600,48.24
2026,1,الرياض,الرياض,مطار الملك خالد الدولي,محل,تجاري,24,0,0
2026,1,الرياض,الرياض,وادي لبن - طويق,معرض تجاري,تجاري,1,0,0
2026,1,الرياض,المزاحمية,العليا,استديو,سكني,7,13300,224.16
2026,1,الرياض,الهياثم,المحمدية,شقة,سكني,1,15000,75
2026,1,الرياض,رماح,الفيحانية,شقة,سكني,3,14766.66,155.84
2026,1,الرياض,الرياض,أم سليم,استديو,سكني,12,8780,212.32
2026,1,الرياض,الرياض,مغرزات,معرض تجاري,تجاري,16,0,0
2026,1,الرياض,الرياض,نمار,مكتب,تجاري,31,0,0
2026,1,الرياض,الرياض,الريان,شقة,سكني,772,37089.02,330.78
2026,1,الرياض,شقراء,حي التعاون,شقة,سكني,6,8500,105.77
2026,1,الرياض,شقراء,القارة,دور,سكني,29,12886.36,79.92
2026,1,الرياض,الزلفي,علقة,شقة,سكني,9,9720,109.56
2026,1,الرياض,الرياض,الروابي,محل,تجاري,345,0,0
2026,1,الرياض,الرياض,المرسلات,مكتب,تجاري,130,0,0
2026,1,الرياض,الزلفي,الروضة,محل,تجاري,1,0,0
2026,1,الرياض,عين البراحه,عين البراحه,شقة,سكني,1,6000,85.71
2026,1,الرياض,المجمعة,الرفيعة,شقة,سكني,8,13600,115.18
2026,1,الرياض,الرياض,العريجاء الغربي,فيلا,سكني,43,46488.17,151.95
2026,1,الرياض,الهياثم,العسيلة,دور,سكني,4,20125,116.42
2026,1,الرياض,عفيف,غرناطة,استديو,سكني,1,15000,333.33
2026,1,الرياض,عيدان,عيدان,شقة,سكني,2,18000,75
2026,1,الرياض,الدوادمي,الديرة,شقة,سكني,28,6966.66,67.52
2026,1,الرياض,سدوس,سدوس,شقة,سكني,1,18000,181.81
2026,1,الرياض,ضرما,روافة,شقة,سكني,4,17400,132.06
2026,1,الرياض,ساجر,الخليج,شقة,سكني,19,7750,66.06
2026,1,الرياض,حوطه بنى تميم,المجد,دور,سكني,3,15500,56
2026,1,الرياض,الرياض,الزهراء,محل,تجاري,37,0,0
2026,1,الرياض,حوطه سدير,العزيزية,استديو,سكني,3,12000,150
2026,1,الرياض,الرياض,هيت,محل,تجاري,2,0,0
2026,1,الرياض,ضرما,الخالدية,محل,تجاري,3,0,0
2026,1,الرياض,الرياض,السويدي الغربي,محل,تجاري,203,0,0
2026,1,الرياض,عفيف,الصناعية الأولى,محل,تجاري,1,0,0
2026,1,الرياض,الرياض,الرمال,فيلا,سكني,735,73936.43,210.98
2026,1,الرياض,الرياض,عرقة,دوبلاكس,سكني,18,68107.14,346.21
2026,1,الرياض,حوطه سدير,أم عنيق,محل,تجاري,2,0,0
2026,1,الرياض,الأفلاج,غصيبة,شقة,سكني,17,11863.72,98.61
2026,1,الرياض,الرياض,الغدير,استديو,سكني,11,28833.33,495.71
2026,1,الرياض,هجرة ومزارع بوضان,حي الثميلة,شقة,سكني,1,18000,100
2026,1,الرياض,الجبيلة,الكلية الحربية,شقة,سكني,9,20812.5,140.07
2026,1,الرياض,وادي الدواسر,الروضة,محل,تجاري,3,0,0
2026,1,الرياض,الدوادمي - البجادية,الملك فهد,دور,سكني,1,14000,46.66
2026,1,الرياض,وادي الدواسر,المقابل,محل,تجاري,10,0,0
2026,1,الرياض,ثادق,الفيصلية,شقة,سكني,5,5500,62.98
2026,1,الرياض,شقراء,الوشم,شقة,سكني,18,8772.72,102.84
2026,1,الرياض,حوطه بنى تميم,اسفل الباطن,شقة,سكني,1,6000,60
2026,1,الرياض,روضه سدير,المنار,دور,سكني,2,17250,115.31
